"obs_beta","true_beta","sim","ts_length","freq_cutoff"
-0.0396933832010592,0,13,1825,0.21875
-0.0831169021884356,0,13,1825,0.234375
-0.0502138144898517,0,13,1825,0.25
-0.0127648621508419,0,13,1825,0.265625
-0.018583280992485,0,13,1825,0.28125
-0.0329833395642132,0,13,1825,0.296875
0.00178566694026344,0,13,1825,0.3125
-0.00853248338076444,0,13,1825,0.328125
0.00898043172970415,0,13,1825,0.34375
0.0263008541990696,0,13,1825,0.359375
0.02866837879456,0,13,1825,0.375
0.045435397728979,0,13,1825,0.390625
0.0374144261255447,0,13,1825,0.40625
0.0257615940583992,0,13,1825,0.421875
0.0374635159967132,0,13,1825,0.4375
0.00784890128950737,0,13,1825,0.453125
-0.0065153887841135,0,13,1825,0.46875
-0.00843269283516324,0,13,1825,0.484375
-0.00106783648232107,0,13,1825,0.5
0.00206407345937874,0,13,1825,0.515625
0.0157741970161001,0,13,1825,0.53125
-2.51999582028642e-05,0,13,1825,0.546875
0.00345290178643232,0,13,1825,0.5625
-0.0203962535441979,0,14,1825,0.015625
0.259526965331487,0,14,1825,0.03125
0.301515819864778,0,14,1825,0.046875
0.201640817974225,0,14,1825,0.0625
0.134025966950848,0,14,1825,0.078125
0.137589279092346,0,14,1825,0.09375
0.0036712846415333,0,14,1825,0.109375
0.0930703447003526,0,14,1825,0.125
0.0664853019498287,0,14,1825,0.140625
0.043805114744444,0,14,1825,0.15625
-0.0119464904754452,0,14,1825,0.171875
-0.0286568816268431,0,14,1825,0.1875
0.000740128869446152,0,14,1825,0.203125
0.0169053638145506,0,14,1825,0.21875
-0.0484527352444888,0,14,1825,0.234375
-0.0895472119159426,0,14,1825,0.25
-0.0533324897360635,0,14,1825,0.265625
-0.0415425148742011,0,14,1825,0.28125
-0.0327046183892941,0,14,1825,0.296875
-0.0583226038182285,0,14,1825,0.3125
-0.0531750582728872,0,14,1825,0.328125
-0.0479478165390659,0,14,1825,0.34375
-0.047927934742938,0,14,1825,0.359375
-0.0137034609292668,0,14,1825,0.375
-0.0713529888528547,0,14,1825,0.390625
-0.0654252882934066,0,14,1825,0.40625
-0.0447842824069072,0,14,1825,0.421875
-0.0324607087519881,0,14,1825,0.4375
-0.0312806359839031,0,14,1825,0.453125
-0.0353994841878693,0,14,1825,0.46875
-0.0262183354248583,0,14,1825,0.484375
-0.0193213546984787,0,14,1825,0.5
-0.0257789584541083,0,14,1825,0.515625
-0.0225996629707034,0,14,1825,0.53125
-0.0182023315867091,0,14,1825,0.546875
-0.0220773791251237,0,14,1825,0.5625
-0.384133998852128,0,15,1825,0.015625
-0.301969163414302,0,15,1825,0.03125
-0.238051442478699,0,15,1825,0.046875
-0.222318498329068,0,15,1825,0.0625
-0.166479023791745,0,15,1825,0.078125
-0.0907823301000976,0,15,1825,0.09375
0.00369615293882873,0,15,1825,0.109375
-0.0368798123657973,0,15,1825,0.125
-0.0458884017938723,0,15,1825,0.140625
-0.10216456517116,0,15,1825,0.15625
-0.0419263495134196,0,15,1825,0.171875
-0.042614133232099,0,15,1825,0.1875
-0.0229516969350145,0,15,1825,0.203125
0.0199559135724369,0,15,1825,0.21875
-0.0117853798798884,0,15,1825,0.234375
-0.0384065109911697,0,15,1825,0.25
-0.0127421035368694,0,15,1825,0.265625
-0.0197005850907074,0,15,1825,0.28125
-0.0147003322341263,0,15,1825,0.296875
0.00305232548904439,0,15,1825,0.3125
0.0162561650923488,0,15,1825,0.328125
0.0014812340281991,0,15,1825,0.34375
-0.00996594802454452,0,15,1825,0.359375
-0.0201400774969374,0,15,1825,0.375
-0.010983710087631,0,15,1825,0.390625
-0.0159901304381869,0,15,1825,0.40625
-0.0375013080657926,0,15,1825,0.421875
-0.039894465730594,0,15,1825,0.4375
-0.0464721916446985,0,15,1825,0.453125
-0.0350238152573311,0,15,1825,0.46875
-0.0345102448269743,0,15,1825,0.484375
-0.0445887844833909,0,15,1825,0.5
-0.0423349505990847,0,15,1825,0.515625
-0.0337669247819498,0,15,1825,0.53125
-0.0331081547177129,0,15,1825,0.546875
-0.0260577225934913,0,15,1825,0.5625
-0.455935702121334,0,16,1825,0.015625
-0.506282200937189,0,16,1825,0.03125
-0.265013407588254,0,16,1825,0.046875
-0.325434847887952,0,16,1825,0.0625
-0.182444727808932,0,16,1825,0.078125
-0.101637930514241,0,16,1825,0.09375
-0.113852317097086,0,16,1825,0.109375
-0.104026729433883,0,16,1825,0.125
-0.171640324830863,0,16,1825,0.140625
-0.137018398425335,0,16,1825,0.15625
-0.104289226160277,0,16,1825,0.171875
-0.150107163783174,0,16,1825,0.1875
-0.0942948717679743,0,16,1825,0.203125
-0.0595330515714828,0,16,1825,0.21875
