"time_step","loc_Emax","num_occupied","num_extinct","centroid","leading_edge","trailing_edge"
1021,1620,126965,143035,1616.58093041138,2169.9,1073.9
1022,1621,127086,142914,1615.16486625514,2170.2,1072.4
1023,1622,127496,142504,1613.48277628378,2167.2,1076.5
1024,1623,127083,142917,1616.15049299429,2166,1074.2
1025,1624,127192,142808,1621.74481596682,2165.7,1076.1
1026,1625,127109,142891,1619.60015710919,2166.1,1081.6
1027,1626,127334,142666,1622.30540157277,2162.7,1082.7
1028,1627,127276,142724,1622.78595189355,2164.5,1079.5
1029,1628,127338,142662,1620.48971722365,2174.3,1086.1
1030,1629,127201,142799,1621.33399131465,2167.5,1082.5
1031,1630,127119,142881,1620.65645994832,2170.8,1073.1
1032,1631,126943,143057,1623.30255023184,2176.1,1079.1
1033,1632,127091,142909,1627.80907445708,2174.5,1090.4
1034,1633,127028,142972,1629.28220382825,2191.5,1098.7
1035,1634,127327,142673,1630.91585925548,2180,1096.7
1036,1635,126928,143072,1630.98092291828,2179.6,1086.7
1037,1636,127114,142886,1632.0734975118,2179.5,1087.2
1038,1637,127245,142755,1632.24673495519,2185.1,1091.8
1039,1638,127362,142638,1633.58307613169,2182,1102.7
1040,1639,127258,142742,1638.19398554466,2180.4,1100.3
1041,1640,127309,142691,1634.80142566191,2182.8,1092.4
1042,1641,127261,142739,1634.88664955071,2189.2,1101.1
1043,1642,127245,142755,1635.84012457825,2191.1,1090.9
1044,1643,127054,142946,1637.15835281891,2188.6,1096.6
1045,1644,127162,142838,1639.55075876504,2188,1100.4
1046,1645,126913,143087,1643.23638245569,2189.5,1099
1047,1646,127138,142862,1642.87975745065,2191.1,1093.6
1048,1647,127137,142863,1642.09032007257,2183.3,1099.2
1049,1648,127239,142761,1640.73460026212,2190.3,1106.9
1050,1649,127102,142898,1644.33932007697,2183.5,1102.4
1051,1650,127099,142901,1643.84965831435,2191.9,1102.6
1052,1651,127029,142971,1647.70419482341,2191.8,1103.6
1053,1652,127008,142992,1644.9864411157,2198.8,1106.9
1054,1653,127467,142533,1645.55880450252,2192.1,1111.6
1055,1654,127378,142622,1645.43367679666,2194,1106.3
1056,1655,127506,142494,1647.73183995857,2196.2,1107.5
1057,1656,127000,143000,1647.49541639768,2190.3,1100.7
1058,1657,127118,142882,1651.51070924715,2199.4,1113.3
1059,1658,127124,142876,1653.36336032389,2202.5,1116.6
1060,1659,127186,142814,1650.23505207664,2193.8,1116.7
1061,1660,126981,143019,1649.70870909559,2189.9,1113.6
1062,1661,127262,142738,1653.08717294193,2205.6,1117.1
1063,1662,127070,142930,1655.58010269576,2203.9,1117.8
1064,1663,126852,143148,1656.59468481191,2204.9,1122.7
1065,1664,127519,142481,1655.3771532185,2202.3,1123.9
1066,1665,127288,142712,1657.37488812172,2207.4,1121.9
1067,1666,126956,143044,1657.05758281574,2207.6,1121.3
1068,1667,127528,142472,1659.99430494434,2211.2,1121.6
1069,1668,127234,142766,1660.23594615994,2216.1,1126.1
1070,1669,127382,142618,1661.28327244259,2215.9,1127.7
1071,1670,127103,142897,1663.23303571429,2211.7,1126.4
1072,1671,127307,142693,1666.10824474981,2210.8,1124.4
1073,1672,127258,142742,1665.22966568464,2208.8,1131.7
1074,1673,126905,143095,1667.13650425367,2213.2,1130
1075,1674,127207,142793,1669.17349585062,2217.6,1129.4
1076,1675,127326,142674,1670.21077736238,2222.1,1124.3
1077,1676,126984,143016,1669.1808070357,2222,1129.1
1078,1677,126933,143067,1669.11711366539,2217,1128
1079,1678,127467,142533,1670.73851411214,2222.3,1130.7
1080,1679,127103,142897,1669.75851550585,2221.4,1132.1
1081,1680,127438,142562,1673.32525330255,2219.8,1127.7
1082,1681,127401,142599,1675.92739568713,2227.7,1135.3
1083,1682,127634,142366,1676.50571612075,2226,1129.6
1084,1683,127367,142633,1681.93285310008,2232.1,1140.2
1085,1684,127036,142964,1680.11434722046,2235.5,1137
1086,1685,127369,142631,1679.3069732188,2237.8,1129.9
1087,1686,127328,142672,1677.90605054889,2229.7,1146.1
1088,1687,127483,142517,1683.42953791167,2228.4,1147.4
1089,1688,127378,142622,1680.26671722917,2236.7,1143.2
1090,1689,126927,143073,1679.19681528662,2219.3,1144.8
1091,1690,127296,142704,1683.40116944197,2231.7,1148.7
1092,1691,127343,142657,1687.01185015291,2232.1,1150.3
1093,1692,127204,142796,1682.34558258643,2233.8,1151.5
1094,1693,127480,142520,1684.70218440437,2229,1143.4
1095,1694,127332,142668,1688.0076007094,2232.5,1149.2
1096,1695,127207,142793,1692.86488225454,2244.2,1147.7
1097,1696,127405,142595,1689.63923887889,2242.3,1150.7
1098,1697,127294,142706,1690.85983827493,2245.8,1153.3
1099,1698,127097,142903,1693.52700427406,2247.8,1159.7
1100,1699,126789,143211,1693.09855369256,2252.1,1156.3
1101,1700,127530,142470,1695.12570694087,2245.5,1158.6
1102,1701,127269,142731,1696.82072432014,2236.6,1160.1
1103,1702,127275,142725,1695.38233779609,2245.2,1152.4
1104,1703,127138,142862,1697.84058724178,2249.8,1150.7
1105,1704,127362,142638,1695.95977826479,2245.9,1155
1106,1705,127236,142764,1700.31446703795,2251.2,1156.4
1107,1706,127049,142951,1701.6097529427,2254.1,1161.2
1108,1707,127538,142462,1703.82705128205,2255.8,1161.6
1109,1708,127056,142944,1707.39225181598,2253.1,1162.6
1110,1709,126887,143113,1706.56125356125,2250.2,1159.4
1111,1710,127438,142562,1706.66123073003,2260,1165.8
1112,1711,127249,142751,1707.1770570419,2261.2,1172
1113,1712,127311,142689,1711.71592629985,2259.2,1169.5
1114,1713,127139,142861,1713.20076824584,2254.1,1165
1115,1714,127161,142839,1711.8757827476,2247.6,1165.6
1116,1715,126969,143031,1713.14497760717,2257.2,1170.4
1117,1716,127243,142757,1714.99256314912,2256.3,1175.6
1118,1717,127099,142901,1710.96507493015,2259.9,1175.4
1119,1718,127393,142607,1712.61623195746,2261.9,1165
1120,1719,127226,142774,1714.14198004605,2262.9,1171.2
1121,1720,127083,142917,1715.79556714472,2264.8,1172.8
1122,1721,126938,143062,1716.21231533534,2268.4,1185.9
1123,1722,127530,142470,1716.73677402665,2268.9,1180.6
1124,1723,127163,142837,1718.15651723244,2255.3,1175.8
1125,1724,127542,142458,1719.4474393531,2258.6,1180.3
1126,1725,127103,142897,1722.27385409942,2268.6,1177.4
1127,1726,127553,142447,1722.81307692308,2274,1177.9
1128,1727,127450,142550,1724.47162754707,2272.6,1181.6
1129,1728,127097,142903,1726.7960179833,2270.8,1186.6
1130,1729,127307,142693,1725.10871221742,2269.6,1183.7
1131,1730,127297,142703,1727.32752880922,2276,1185.1
1132,1731,127519,142481,1728.47238483075,2275.1,1186.7
1133,1732,127332,142668,1729.7839363613,2278.3,1183.7
1134,1733,127377,142623,1729.00449063382,2286.9,1175.2
1135,1734,126960,143040,1732.73115932726,2281.8,1184.6
1136,1735,127149,142851,1730.36813471503,2272.3,1190.8
1137,1736,127402,142598,1734.01320730286,2275.6,1190.3
1138,1737,127471,142529,1731.70610982212,2273.3,1196.2
1139,1738,127222,142778,1734.59960809928,2281.7,1192.4
1140,1739,127147,142853,1735.62349357701,2282.9,1197.5
1141,1740,127124,142876,1741.74370620296,2288.5,1200.4
1142,1741,127360,142640,1742.46826018809,2287.1,1198.7
1143,1742,127319,142681,1743.34967490247,2283.3,1199.2
1144,1743,127122,142878,1743.09035065267,2287.2,1199.9
1145,1744,127249,142751,1745.74741807982,2293.8,1200.9
1146,1745,127320,142680,1749.42864469804,2290.1,1200.9
1147,1746,127102,142898,1745.50240791358,2297.2,1198.4
1148,1747,127239,142761,1744.40360291299,2288.1,1206.5
1149,1748,127385,142615,1746.4412714821,2297,1212
1150,1749,127524,142476,1748.23285011649,2294.5,1207.9
1151,1750,127004,142996,1746.69404145078,2296,1203
1152,1751,127174,142826,1750.49832861918,2292.3,1201.9
1153,1752,127529,142471,1748.30521472393,2292.2,1203.4
1154,1753,127250,142750,1750.59175838239,2290.6,1207.8
1155,1754,127109,142891,1750.55712618337,2298.4,1209.8
1156,1755,127255,142745,1749.94764532273,2290.6,1213.3
1157,1756,127225,142775,1754.79059219904,2301,1206.1
1158,1757,127094,142906,1752.23312645462,2305.8,1215.1
1159,1758,127002,142998,1750.97967374417,2297.2,1214.8
1160,1759,127225,142775,1751.31083018376,2282.6,1220.1
1161,1760,126962,143038,1757.848802589,2304.4,1218.2
1162,1761,127246,142754,1758.06710628394,2302,1221.3
1163,1762,126843,143157,1757.12374063549,2309.7,1211.6
1164,1763,127284,142716,1753.44151185138,2301.1,1219
1165,1764,127103,142897,1757.92214712763,2305.2,1222.2
1166,1765,127327,142673,1759.81359223301,2304.8,1214.2
1167,1766,127309,142691,1758.88208409506,2302.8,1218.7
1168,1767,127180,142820,1758.79547218629,2310.7,1225
1169,1768,127336,142664,1760.89186365417,2310.5,1227.1
1170,1769,126895,143105,1761.7066008316,2307.1,1216.3
1171,1770,127031,142969,1762.33914728682,2316,1216.9
1172,1771,127104,142896,1765.197358297,2310.2,1226
1173,1772,127136,142864,1766.36767546684,2313.8,1233.1
1174,1773,127149,142851,1764.80202720041,2309.9,1222.9
1175,1774,127252,142748,1765.98737764039,2313.9,1225.5
1176,1775,127145,142855,1765.42674913027,2322.5,1230.1
1177,1776,127211,142789,1763.54042498056,2322,1228.5
1178,1777,127148,142852,1770.86244484817,2317.9,1237.1
1179,1778,127599,142401,1771.77768997761,2316.7,1244.3
1180,1779,127069,142931,1772.8379373849,2313.6,1241.9
1181,1780,126881,143119,1775.70325677955,2323.9,1233.1
1182,1781,127081,142919,1777.80600553141,2314.5,1231.4
1183,1782,127043,142957,1776.38551218234,2315,1244.5
1184,1783,127063,142937,1780.4593639576,2316.6,1242.4
1185,1784,127016,142984,1782.49463210264,2324.7,1239.2
1186,1785,127004,142996,1781.92839570115,2330.2,1239.2
1187,1786,127078,142922,1780.54186618351,2322.8,1243.6
1188,1787,127272,142728,1782.09053069719,2328.3,1248.1
1189,1788,127056,142944,1785.13238956613,2328.4,1240.5
1190,1789,126893,143107,1782.57051782462,2332.6,1237.8
1191,1790,127123,142877,1784.04269013529,2319.4,1250.2
1192,1791,127090,142910,1789.43599065178,2325.3,1247.2
1193,1792,127257,142743,1789.01354906604,2343.6,1239.4
1194,1793,127309,142691,1786.70033933699,2335.4,1244.4
1195,1794,127375,142625,1793.10947948079,2331.1,1246.1
1196,1795,127614,142386,1793.77131030915,2337.7,1245.7
1197,1796,127214,142786,1795.02091830022,2339.2,1250
1198,1797,127344,142656,1796.42686762778,2340.6,1254.4
1199,1798,127046,142954,1795.48707857799,2335.6,1248.2
1200,1799,126970,143030,1798.21601149275,2344.4,1252.1
1201,1800,127259,142741,1797.57055294731,2347.5,1253.6
1202,1801,127519,142481,1796.67069525666,2338.7,1255.7
1203,1802,127197,142803,1794.77140255009,2345.9,1248.4
1204,1803,127037,142963,1795.00248074161,2356.6,1253.7
1205,1804,127336,142664,1798.29635804052,2356.8,1255.4
1206,1805,127206,142794,1799.23403717284,2358.2,1262.8
1207,1806,127373,142627,1800.05631464692,2351.2,1258
1208,1807,127012,142988,1801.77120163976,2354.6,1262.6
1209,1808,127188,142812,1805.22795149968,2359.4,1264.3
1210,1809,127385,142615,1807.35768357305,2354.1,1264.5
1211,1810,127230,142770,1808.35783193704,2355.4,1261.8
1212,1811,127211,142789,1806.31824592897,2351.1,1259.6
1213,1812,127292,142708,1811.23365555838,2353.1,1258
1214,1813,127409,142591,1812.45342639594,2355,1266.2
1215,1814,127070,142930,1815.40301366364,2353.9,1273.3
1216,1815,127038,142962,1815.76593323217,2358.1,1275.3
1217,1816,127410,142590,1819.13559322034,2372.8,1270.6
1218,1817,126940,143060,1819.24112464369,2366.3,1275.3
1219,1818,127159,142841,1819.05264512807,2366.8,1274.8
1220,1819,127213,142787,1820.35376441622,2365.2,1275.7
1221,1820,127503,142497,1819.75457732762,2362.6,1272.5
1222,1821,126656,143344,1818.60252698078,2362.9,1281.7
1223,1822,127227,142773,1822.38901991614,2360.7,1278.2
1224,1823,127320,142680,1822.67373935822,2368.5,1283.2
1225,1824,127174,142826,1823.34052726803,2363.8,1274.1
1226,1825,126992,143008,1826.22972443516,2357,1279.6
1227,1826,127197,142803,1824.34841218406,2357.1,1282
1228,1827,127087,142913,1828.9706302794,2364.6,1280.8
1229,1828,126985,143015,1831.78602452734,2365.5,1280.5
1230,1829,127173,142827,1831.51965898969,2381.9,1288.2
1231,1830,127097,142903,1829.52765902319,2375,1282.4
1232,1831,127575,142425,1830.66083009079,2382.2,1288.9
1233,1832,127212,142788,1830.12096982203,2377.2,1290
1234,1833,127062,142938,1827.4615483374,2379.9,1294
1235,1834,127321,142679,1831.44628943671,2371.4,1289.1
1236,1835,127090,142910,1830.19321947489,2374,1289.8
1237,1836,127244,142756,1831.20215326156,2376.6,1291.1
1238,1837,127292,142708,1829.70506972501,2377.1,1288.2
1239,1838,127013,142987,1830.55738548636,2386.1,1294
1240,1839,126997,143003,1830.97627737226,2378.9,1285.2
1241,1840,127083,142917,1834.10049725203,2378.8,1289
1242,1841,127239,142761,1839.07335756946,2385.2,1286.5
1243,1842,126955,143045,1837.87696672685,2379.1,1294.3
1244,1843,127051,142949,1840.43530166881,2388.6,1296.6
1245,1844,127455,142545,1839.97527226137,2385.1,1303.3
1246,1845,127038,142962,1842.52212276215,2394.6,1301.4
1247,1846,127369,142631,1840.02148337596,2386.8,1303.3
1248,1847,127396,142604,1838.7022841657,2391.8,1307.1
1249,1848,127323,142677,1841.13444515715,2393.7,1303.1
1250,1849,127216,142784,1843.30842789749,2400,1300.7
1251,1850,127305,142695,1842.94624064917,2398.8,1307
1252,1851,127419,142581,1844.50907928389,2398.7,1303.1
1253,1852,127137,142863,1845.16679477325,2404.6,1307.2
1254,1853,127475,142525,1845.83775625707,2402.5,1307.9
1255,1854,127323,142677,1846.27255424439,2397,1305
1256,1855,127515,142485,1849.28564180619,2397.1,1313.4
1257,1856,127042,142958,1847.47331370792,2398.7,1315.3
1258,1857,126969,143031,1847.14433523021,2399.6,1308.8
1259,1858,127572,142428,1846.05275258654,2393.7,1308.4
1260,1859,126983,143017,1849.97845486996,2401.2,1317.1
1261,1860,126997,143003,1849.26029336078,2410.6,1313.6
1262,1861,127376,142624,1851.59006690685,2411.9,1318.4
1263,1862,127393,142607,1854.59269627179,2407,1321.7
1264,1863,127097,142903,1854.66315652626,2413.3,1319.5
1265,1864,127168,142832,1855.66171003717,2415.8,1318.4
1266,1865,127423,142577,1853.23451270916,2414.5,1316.1
1267,1866,127279,142721,1856.37495122903,2411.3,1317.8
1268,1867,126929,143071,1860.72000523355,2409.4,1317.5
1269,1868,127121,142879,1858.73386577354,2409.5,1320.4
1270,1869,127049,142951,1864.86903398244,2411.2,1319.3
1271,1870,127133,142867,1862.57708279263,2408.5,1325.1
1272,1871,127439,142561,1865.82102383744,2409.2,1320.2
1273,1872,127254,142746,1866.11442086423,2412.6,1320.8
1274,1873,127218,142782,1867.80069390902,2408.3,1329.7
1275,1874,127158,142842,1869.90911424904,2416.6,1321.7
1276,1875,127022,142978,1873.651416122,2422.3,1329.1
1277,1876,127152,142848,1873.31427099433,2424.4,1325.5
1278,1877,127229,142771,1873.34920226454,2433.8,1322.4
1279,1878,127134,142866,1875.95076096688,2424.4,1332.4
1280,1879,127108,142892,1875.93606203127,2416.9,1339.9
1281,1880,127075,142925,1877.31172957174,2419.6,1336.8
1282,1881,127466,142534,1878.21442173416,2420.4,1339.7
1283,1882,127193,142807,1879.97036181678,2430.9,1332.3
1284,1883,127156,142844,1878.62733794517,2431.7,1336.3
1285,1884,127466,142534,1881.13129242987,2435.4,1344.2
1286,1885,127030,142970,1879.29437508045,2424.5,1341.6
1287,1886,127566,142434,1879.41256760237,2425.9,1344.2
1288,1887,126976,143024,1876.41578540108,2426.8,1338.1
1289,1888,126981,143019,1876.47036700817,2427.7,1344.2
1290,1889,127127,142873,1886.63587526205,2431.2,1359.3
1291,1890,127255,142745,1885.04734799483,2436.3,1349.5
1292,1891,127022,142978,1883.3377680186,2425,1349.9
1293,1892,127229,142771,1883.68857289265,2431.4,1340.6
1294,1893,127087,142913,1885.14804433686,2429.5,1345.9
1295,1894,127367,142633,1888.35505302159,2438.1,1343.2
1296,1895,127027,142973,1892.52100089366,2447.3,1348.6
1297,1896,127388,142612,1893.25300747119,2447.9,1353.5
1298,1897,127002,142998,1895.29539052497,2447,1352.3
1299,1898,127395,142605,1896.85236697716,2439.2,1348
1300,1899,127240,142760,1899.76220886551,2447.4,1357
1301,1900,127351,142649,1899.31233329099,2441.2,1355.5
1302,1901,127284,142716,1900.85565040132,2444,1358.3
1303,1902,127027,142973,1901.41732584843,2443.1,1358.7
1304,1903,126888,143112,1905.49465550547,2442.9,1351.3
1305,1904,127461,142539,1902.9771932098,2444.4,1355.4
1306,1905,127335,142665,1905.08326918142,2442.7,1358.4
1307,1906,127245,142755,1908.15372670807,2441.4,1365.9
1308,1907,127366,142634,1908.35796557526,2451.1,1365.9
1309,1908,127125,142875,1906.3593332485,2457,1361.2
1310,1909,126805,143195,1904.68262159721,2455.7,1362.8
1311,1910,127418,142582,1906.40340030912,2450.3,1367.3
1312,1911,127253,142747,1906.95254149378,2455.2,1357.6
1313,1912,127344,142656,1908.37417688832,2458.4,1366
1314,1913,126959,143041,1909.86350612139,2459.4,1360.7
1315,1914,127349,142651,1910.51970954357,2459.8,1366.4
1316,1915,127145,142855,1912.47212815837,2462.9,1381.9
1317,1916,127151,142849,1918.24158669226,2464.2,1378.5
1318,1917,127209,142791,1916.81701855406,2465.5,1372.3
1319,1918,127067,142933,1920.33129225667,2468.3,1365.1
1320,1919,127232,142768,1920.17499677128,2460.3,1364.8
1321,1920,127155,142845,1919.70674562307,2462.5,1365.2
1322,1921,127068,142932,1916.19342309684,2467.8,1368.7
1323,1922,127066,142934,1915.41065468549,2473.8,1369.6
1324,1923,127450,142550,1918.06563706564,2471.2,1369.2
1325,1924,127284,142716,1919.68404076893,2469.1,1380.3
1326,1925,127155,142845,1920.78977709454,2468.1,1380.2
1327,1926,127271,142729,1919.24195624196,2477.5,1386.1
1328,1927,127273,142727,1923.20721178263,2467.9,1372.8
1329,1928,127077,142923,1925.36547314578,2465.7,1382.6
1330,1929,127085,142915,1922.85274104506,2472.2,1385.7
1331,1930,126987,143013,1923.70197044335,2469.5,1386.5
1332,1931,127343,142657,1924.96493724932,2473,1387.5
1333,1932,127262,142738,1927.24980247564,2471.2,1378.4
1334,1933,127122,142878,1929.95799075026,2465.3,1392.6
1335,1934,127328,142672,1931.22818879209,2479.5,1387.4
1336,1935,127203,142797,1934.07393907836,2478.4,1391.4
1337,1936,127170,142830,1933.96355855272,2478.7,1394.6
1338,1937,127244,142756,1935.37546901281,2477,1388
1339,1938,127101,142899,1937.2299765197,2479.6,1397.6
1340,1939,126999,143001,1935.61411764706,2480.2,1398.2
1341,1940,127323,142677,1934.89170984456,2488.9,1393.5
1342,1941,126982,143018,1937.42178699437,2484.7,1406.7
1343,1942,127122,142878,1938.63332035812,2485,1406.8
1344,1943,127496,142504,1940.60012730745,2473.2,1392
1345,1944,127188,142812,1943.74475435005,2476.5,1396.6
1346,1945,127412,142588,1945.15550423403,2485.7,1400.1
1347,1946,127193,142807,1945.10461380285,2483.1,1395.1
1348,1947,127312,142688,1945.96085858586,2486.8,1396.5
1349,1948,127468,142532,1946.14898734177,2484.5,1398.9
1350,1949,126948,143052,1948.61987096774,2486.9,1405.4
1351,1950,127134,142866,1951.20099350401,2494.2,1413.6
1352,1951,127322,142678,1948.68155711551,2488.1,1405.9
1353,1952,127198,142802,1950.66142437029,2494.6,1401.3
1354,1953,127939,142061,1950.37758264463,2490.7,1406.6
1355,1954,126867,143133,1950.30285127151,2499.1,1407.3
1356,1955,127121,142879,1952.95705912334,2490.9,1407.5
1357,1956,127163,142837,1953.407874421,2500.9,1411.6
1358,1957,127069,142931,1953.63579604579,2498.5,1413.2
1359,1958,127051,142949,1957.26104161348,2508.4,1404.6
1360,1959,127261,142739,1955.27163029525,2499.2,1410.8
1361,1960,127002,142998,1953.47225063939,2509.2,1420.6
1362,1961,127168,142832,1956.96383991764,2505.5,1409.9
1363,1962,127086,142914,1956.52861387418,2505.2,1412.2
1364,1963,127287,142713,1959.37155372327,2513,1422.2
1365,1964,127264,142736,1956.43573749188,2510.1,1417.4
1366,1965,127083,142917,1961.27303399948,2508.4,1417.4
1367,1966,127229,142771,1961.28467343221,2515.9,1421
1368,1967,127295,142705,1964.08841970569,2512.4,1424.4
1369,1968,127069,142931,1962.38848461637,2510.8,1427.5
1370,1969,127038,142962,1968.78866709594,2512,1421.4
1371,1970,127226,142774,1969.62848618498,2503.7,1421.1
1372,1971,127211,142789,1970.5859922179,2507.9,1429.1
1373,1972,127014,142986,1969.85796948974,2520.9,1426.8
1374,1973,127218,142782,1972.03128651175,2524.9,1430.5
1375,1974,127525,142475,1970.46287581699,2517.8,1418
1376,1975,127122,142878,1974.35279742765,2525.1,1429.5
1377,1976,127154,142846,1974.76482696514,2526,1439.3
1378,1977,127147,142853,1972.74284609435,2522.6,1430.8
1379,1978,127273,142727,1973.88053553038,2524.1,1424.7
1380,1979,127025,142975,1978.95899831322,2522.9,1429.9
1381,1980,127252,142748,1977.01812532367,2524.9,1430.8
1382,1981,127213,142787,1978.8862704918,2533.2,1435.4
1383,1982,127143,142857,1978.57530864198,2530.2,1432.1
1384,1983,127326,142674,1983.05960693044,2525.7,1433.6
1385,1984,127121,142879,1981.52294890131,2527.3,1444.6
1386,1985,126895,143105,1984.72007177647,2531,1443.2
1387,1986,126929,143071,1986.31490936942,2527.7,1437
1388,1987,126993,143007,1985.02298850575,2530.9,1432.3
1389,1988,127408,142592,1983.58848368522,2534.2,1434.4
1390,1989,127490,142510,1989.32978723404,2528.4,1448.3
1391,1990,127148,142852,1992.06652779586,2544.3,1443.1
1392,1991,127163,142837,1988.29837345478,2539.3,1442.5
1393,1992,126929,143071,1990.96078940535,2530.3,1443.6
1394,1993,127402,142598,1993.02991840435,2531.2,1445.4
1395,1994,127210,142790,1997.07421773985,2534.5,1454.9
1396,1995,127256,142744,1995.13076824748,2530.1,1455.1
1397,1996,127067,142933,1994.2925403482,2537.3,1451.4
1398,1997,127162,142838,1992.63795052116,2536.4,1447.4
1399,1998,127194,142806,1991.73937784522,2525.7,1453.7
1400,1999,127075,142925,1993.55023678485,2548.2,1456.7
1401,2000,126991,143009,1996.4568746829,2542.6,1458.7
1402,2001,126972,143028,1999.23891181021,2541.3,1445
1403,2002,127148,142852,1998.98159429682,2544.4,1461.2
1404,2003,126919,143081,2000.76819126819,2542.4,1454.5
1405,2004,127002,142998,2005.59734923791,2547.6,1470.1
1406,2005,127292,142708,2006.055871839,2546.2,1456.3
1407,2006,127268,142732,2004.99828857293,2550.4,1468.2
1408,2007,126968,143032,2006.93653896273,2546.9,1469.3
1409,2008,127052,142948,2010.13400026326,2548.2,1455.8
1410,2009,127076,142924,2009.45086106435,2548.5,1465.2
1411,2010,126966,143034,2007.79688304997,2556.1,1466.8
1412,2011,127078,142922,2011.31441717791,2561.1,1465.5
1413,2012,127162,142838,2013.00258364552,2560,1458.4
1414,2013,127021,142979,2014.63345938193,2559.7,1467.4
1415,2014,127145,142855,2015.84139820008,2558,1465.1
1416,2015,127006,142994,2018.88274164291,2550.1,1466.7
1417,2016,127228,142772,2017.56599843791,2556.3,1472.2
1418,2017,127353,142647,2015.02730684612,2544.5,1468
1419,2018,127022,142978,2016.64084598417,2553.1,1470.3
1420,2019,127150,142850,2017.75547492549,2568.6,1468.1
1421,2020,127041,142959,2018.28641402423,2561.6,1468.9
1422,2021,126945,143055,2017.14477766287,2568.2,1477.6
1423,2022,127326,142674,2018.129407256,2572.9,1474.6
1424,2023,127330,142670,2022.13872757775,2565.7,1470.8
1425,2024,126985,143015,2023.40132090132,2569.8,1478.4
1426,2025,127186,142814,2020.67500654965,2571.7,1486
1427,2026,127254,142746,2020.2736228127,2564.5,1485.4
1428,2027,127310,142690,2024.74360299819,2569.2,1483.1
1429,2028,127560,142440,2028.89783762786,2575.5,1483.1
1430,2029,127122,142878,2026.60812564901,2562.6,1475.9
1431,2030,126936,143064,2025.09701784086,2569.8,1477.5
1432,2031,127271,142729,2027.82047941636,2578.3,1477
1433,2032,127084,142916,2028.45512486993,2574.6,1488
1434,2033,127302,142698,2027.64826121582,2572.4,1492.4
1435,2034,127370,142630,2029.75614266843,2575.7,1493
1436,2035,127202,142798,2032.66042185248,2583.9,1493.2
1437,2036,126841,143159,2032.14614588722,2579.9,1496
1438,2037,127360,142640,2031.04345023208,2586.5,1497.4
1439,2038,127108,142892,2029.42503526998,2590.6,1491.5
1440,2039,127258,142742,2030.48659740926,2587.6,1490.2
1441,2040,127147,142853,2030.68829355003,2584.4,1491.3
1442,2041,126934,143066,2032.59219449776,2581.9,1492
1443,2042,127101,142899,2034.40999483471,2581.7,1497.4
1444,2043,126780,143220,2034.64685908319,2587.4,1504.9
1445,2044,127221,142779,2040.361377168,2595.1,1500.2
1446,2045,127040,142960,2043.80970245796,2591.6,1497
1447,2046,127135,142865,2042.52314694408,2592.9,1502.2
1448,2047,127431,142569,2041.61297828335,2589.6,1507.4
1449,2048,127264,142736,2048.0500717173,2587.3,1507.5
1450,2049,127253,142747,2043.98147665014,2588.5,1504.2
1451,2050,127295,142705,2046.23334211219,2585.2,1507.3
1452,2051,126920,143080,2046.53094251683,2583.5,1506.2
1453,2052,127297,142703,2052.54587869362,2594,1513.8
1454,2053,127172,142828,2048.3864049909,2592,1512.7
1455,2054,127138,142862,2048.89176652493,2591.9,1511.9
1456,2055,127194,142806,2050.54369186427,2587.6,1506.1
1457,2056,127166,142834,2053.10823468193,2593.6,1514
1458,2057,127248,142752,2051.42534406648,2591.8,1510.4
1459,2058,127094,142906,2053.81678394579,2605.8,1512
1460,2059,127351,142649,2057.34295460509,2610.6,1512.3
1461,2060,127293,142707,2059.20673712021,2603.2,1513.7
1462,2061,127027,142973,2057.45873596239,2594.1,1508.1
1463,2062,127174,142826,2054.29573051312,2598,1521
1464,2063,127433,142567,2058.07807652534,2604.3,1522.5
1465,2064,126901,143099,2059.32832702103,2617.3,1522.7
1466,2065,127266,142734,2060.99027467473,2608.3,1519.4
1467,2066,127225,142775,2063.73430907173,2625.2,1522.9
1468,2067,127378,142622,2064.53726009265,2617.4,1530.5
1469,2068,127140,142860,2062.70057909976,2613.3,1524.3
1470,2069,127202,142798,2067.44015748032,2603.5,1528.8
1471,2070,127145,142855,2065.7078178468,2607.3,1531.5
1472,2071,127325,142675,2070.13631522897,2608.5,1523.2
1473,2072,127221,142779,2071.52214266773,2617.6,1516.2
1474,2073,127261,142739,2072.45955543864,2624.5,1520.6
1475,2074,127514,142486,2069.43147208122,2615.9,1524.9
1476,2075,126897,143103,2067.46712577963,2613.7,1532.3
1477,2076,126887,143113,2072.71338582677,2628.5,1531.4
1478,2077,127269,142731,2073.64778485124,2618.5,1530.6
1479,2078,127363,142637,2073.96502057613,2618.4,1533
1480,2079,127407,142593,2076.6992926045,2622.5,1536.8
1481,2080,127258,142742,2079.41620649801,2626.3,1536.8
1482,2081,127215,142785,2077.2586272762,2626.7,1544
1483,2082,127336,142664,2076.98180886498,2622.1,1543.7
1484,2083,127271,142729,2081.19631979695,2631.6,1539.4
1485,2084,127331,142669,2080.66120634921,2628,1547.5
1486,2085,127016,142984,2081.49909863508,2628,1547.6
1487,2086,127080,142920,2085.24177486449,2637,1549.9
1488,2087,127375,142625,2088.42717460317,2633,1546.8
1489,2088,127427,142573,2089.27607594937,2630.3,1542.1
1490,2089,127353,142647,2088.5600256246,2633.5,1545.2
1491,2090,126852,143148,2090.16114592659,2631.9,1545
