"time_step","loc_Emax","num_occupied","num_extinct","centroid","leading_edge","trailing_edge"
528,1127,127009,142991,1129.95658894757,1670.3,584.7
529,1128,127218,142782,1126.83438424913,1677.9,575.9
530,1129,127401,142599,1126.89364147089,1672.5,585.8
531,1130,127180,142820,1128.8074267101,1672.6,582.1
532,1131,127233,142767,1128.02280633939,1677.4,581.5
533,1132,127146,142854,1129.63302752294,1674.7,579.6
534,1133,127252,142748,1130.56699029126,1672.9,577.2
535,1134,127180,142820,1131.42625922569,1676.5,594.1
536,1135,127311,142689,1136.74203534116,1682.5,594.8
537,1136,127073,142927,1132.54198672048,1683.4,589.7
538,1137,127202,142798,1134.96418375292,1687.7,591.7
539,1138,127406,142594,1132.64298820446,1678.2,590
540,1139,127014,142986,1129.63062015504,1682.1,588.4
541,1140,126938,143062,1132.4371761658,1677.2,602.3
542,1141,126990,143010,1136.03681865828,1683.9,608
543,1142,127157,142843,1134.26936642717,1676.7,601.1
544,1143,126696,143304,1134.87574501166,1685.5,606.6
545,1144,127228,142772,1137.58278752947,1683.4,608.1
546,1145,127332,142668,1137.50207522698,1687.4,601.2
547,1146,127110,142890,1140.50727272727,1684.6,596.2
548,1147,127335,142665,1140.72627129499,1695.8,596.8
549,1148,127515,142485,1142.01564115822,1700.7,600.2
550,1149,127048,142952,1141.79114420063,1691.7,596.6
551,1150,127058,142942,1142.77802369483,1696.9,605.7
552,1151,127518,142482,1145.22033030342,1699.5,605.6
553,1152,126577,143423,1147.91738562091,1691.2,609.8
554,1153,127171,142829,1143.90037765334,1701.6,608.9
555,1154,126740,143260,1145.95606997238,1697.7,615.6
556,1155,127055,142945,1147.88714568227,1700.5,606
557,1156,127196,142804,1152.82398753894,1690.5,611.5
558,1157,127103,142897,1151.01142857143,1691,619.9
559,1158,126823,143177,1151.21963523477,1698.4,613.3
560,1159,127071,142929,1156.10645119918,1702.1,611.4
561,1160,127176,142824,1156.95196618419,1706.1,615.8
562,1161,127253,142747,1158.24844800828,1700.6,622.5
563,1162,126865,143135,1155.44184845747,1696.2,611.8
564,1163,126865,143135,1157.24650920005,1710,612.1
565,1164,127386,142614,1155.28617529366,1710,615.7
566,1165,127234,142766,1158.90741939661,1698.2,612.9
567,1166,127404,142596,1164.63656387665,1712.9,620.8
568,1167,127241,142759,1164.65536077236,1718.5,623.8
569,1168,127257,142743,1167.95215371091,1709.5,620.9
570,1169,127487,142513,1170.04726622381,1711.8,622.6
571,1170,127218,142782,1168.23162469641,1717.3,622.4
572,1171,127079,142921,1164.11991817949,1716.1,623.8
573,1172,127494,142506,1165.62624857757,1708.9,627.6
574,1173,126966,143034,1168.31812969805,1721.9,625.6
575,1174,127012,142988,1167.00414185866,1720.2,634.7
576,1175,127303,142697,1168.60515948659,1715.9,620.9
577,1176,127345,142655,1172.82465718639,1714.8,624.8
578,1177,127087,142913,1169.76241679467,1716.1,634.8
579,1178,127049,142951,1167.50770995285,1721,633.7
580,1179,127407,142593,1169.47763864043,1716.5,632.7
581,1180,127171,142829,1174.33698526634,1724.3,644.3
582,1181,127276,142724,1175.4544057377,1724.3,640
583,1182,127251,142749,1175.10169927909,1724.6,643.2
584,1183,127418,142582,1177.89873257288,1726.7,642.3
585,1184,127287,142713,1179.04632400781,1722.7,642.8
586,1185,127107,142893,1182.27284443872,1717.8,637
587,1186,127198,142802,1182.61417119214,1732.4,635.4
588,1187,127451,142549,1184.52247191011,1734,641.6
589,1188,127458,142542,1186.20744340709,1723.3,645.9
590,1189,127096,142904,1185.42346742064,1737,653.8
591,1190,127192,142808,1186.74297861376,1737.4,650.1
592,1191,127446,142554,1188.6160396543,1731,640.5
593,1192,127161,142839,1187.3722357152,1732.1,640.7
594,1193,127199,142801,1188.59475180972,1739.6,641.9
595,1194,127192,142808,1188.29609082699,1729.5,646.2
596,1195,127120,142880,1185.99508599509,1740.3,651.5
597,1196,127075,142925,1188.04582210243,1742.6,652.5
598,1197,127059,142941,1184.70346962466,1736,650.9
599,1198,126926,143074,1190.6375716519,1735.1,652.7
600,1199,127351,142649,1191.8437058899,1745.5,650.6
601,1200,127100,142900,1194.05005805702,1744.5,654.5
602,1201,127346,142654,1197.9784710584,1750.4,656.5
603,1202,127261,142739,1197.98250128667,1750,661.2
604,1203,127039,142961,1200.18325148617,1743.7,660.7
605,1204,126920,143080,1202.71038251366,1742.3,657
606,1205,127388,142612,1202.6920977385,1755.6,662.5
607,1206,127294,142706,1206.28252691659,1743.9,662.6
608,1207,127250,142750,1208.42173466769,1752.5,660.4
609,1208,127237,142763,1208.14396988186,1750.8,667.2
610,1209,127176,142824,1206.07444876783,1749.5,659
611,1210,127055,142945,1206.17047520125,1753.7,662.3
612,1211,126955,143045,1204.72922877511,1763.3,660.2
613,1212,127202,142798,1210.42877492877,1764.4,665.1
614,1213,127098,142902,1208.09414790997,1756.7,670.3
615,1214,126848,143152,1210.50772858266,1764,669.5
616,1215,126808,143192,1211.30337224384,1761.9,669.7
617,1216,127078,142922,1214.6511962348,1764.6,674.5
618,1217,127471,142529,1215.7970508343,1757.9,676.4
619,1218,127666,142334,1212.28269381363,1757.7,674
620,1219,126920,143080,1211.93855766727,1761.1,675.8
621,1220,127119,142881,1213.21499805725,1768,674.8
622,1221,127164,142836,1216.14267401615,1770.6,683.1
623,1222,127274,142726,1217.52534740093,1767.5,678.7
624,1223,127256,142744,1223.02759948652,1767,675.8
625,1224,127151,142849,1220.19148124603,1771.2,682.5
626,1225,127254,142746,1222.17656090072,1771.8,674.8
627,1226,127071,142929,1225.25688661115,1771.8,688.3
628,1227,127162,142838,1224.81155681672,1772.8,688.8
629,1228,127084,142916,1226.16872964169,1772.2,691.4
630,1229,127260,142740,1231.10663932325,1770.6,686.8
631,1230,127187,142813,1231.41013530763,1778.7,686.5
632,1231,127090,142910,1235.43029215787,1784.3,679.2
633,1232,127314,142686,1236.80848329049,1777,687.2
634,1233,127096,142904,1237.23171987642,1769.4,684.6
635,1234,127212,142788,1235.90451999479,1773.2,698
636,1235,126871,143129,1237.00877307843,1777.6,692.4
637,1236,127541,142459,1237.08009301124,1786.7,687.5
638,1237,127069,142931,1236.35269869896,1788.5,689.8
639,1238,127241,142759,1235.70774193548,1785.7,696.3
640,1239,127228,142772,1237.87117988395,1784.9,683.8
641,1240,127219,142781,1239.61799065421,1787.4,691.8
642,1241,127353,142647,1241.3379479881,1785.3,690.6
643,1242,127193,142807,1240.46633995357,1789.3,708.1
644,1243,127136,142864,1240.6401024984,1787.8,701.7
645,1244,126717,143283,1240.27485904664,1781.3,693.8
646,1245,127399,142601,1240.87071070556,1782.5,695.8
647,1246,127306,142694,1243.23020117138,1792.1,692.5
648,1247,127246,142754,1241.22166473691,1792.4,696.7
649,1248,127064,142936,1242.47749739854,1796.2,692.6
650,1249,127455,142545,1245.0474344061,1787.4,694.6
651,1250,127140,142860,1244.97962626525,1791,695.1
652,1251,127028,142972,1248.01750518672,1797.7,701.4
653,1252,127097,142903,1250.44889805387,1802.3,706.2
654,1253,127252,142748,1251.54939633909,1804.5,697.9
655,1254,127297,142703,1255.2931591879,1802.6,699.9
656,1255,127276,142724,1254.75390372951,1801.2,719.9
657,1256,127063,142937,1255.30378281009,1804,714
658,1257,127218,142782,1253.62947640595,1807.4,717.5
659,1258,127218,142782,1257.12003586984,1809.3,712.4
660,1259,127293,142707,1255.08155216285,1806.9,707.4
661,1260,127211,142789,1256.60053380783,1797.8,710.8
662,1261,127466,142534,1257.93718881655,1803.6,709
663,1262,127489,142511,1258.947818321,1803.7,712.3
664,1263,127232,142768,1261.94242385298,1801.7,720.6
665,1264,127167,142833,1263.52741045064,1808.7,718.4
666,1265,127184,142816,1265.24340903158,1809,715.1
667,1266,126917,143083,1263.65287326501,1806.8,722.7
668,1267,126940,143060,1264.98630494326,1805.3,714.5
669,1268,126897,143103,1266.05257054503,1807.7,713
670,1269,127208,142792,1267.11435209086,1820.1,719.2
671,1270,126964,143036,1267.21733505821,1815.2,730.8
672,1271,127334,142666,1272.55217335225,1817.1,725.5
673,1272,127066,142934,1268.37444933921,1819.6,725.5
674,1273,127241,142759,1268.00887844366,1824,725.6
675,1274,127420,142580,1270.04228410833,1815.7,729.4
676,1275,127294,142706,1269.34974926064,1822,729.5
677,1276,126960,143040,1270.79984464008,1829.8,727.5
678,1277,127211,142789,1272.06585900245,1834.1,738.1
679,1278,127251,142749,1271.95767195767,1823.8,729.6
680,1279,127221,142779,1274.7829507351,1828.6,731.9
681,1280,127359,142641,1275.01019223326,1823.6,737.1
682,1281,127007,142993,1275.24698717118,1823.6,739.5
683,1282,127203,142797,1276.60163432074,1832.1,733.8
684,1283,127052,142948,1279.65938186991,1824.7,735.7
685,1284,127021,142979,1282.0118297544,1823,730.8
686,1285,127567,142433,1284.90015519917,1834.9,732.1
687,1286,126877,143123,1285.50179303279,1828.6,748.5
688,1287,127392,142608,1287.36763770513,1835.5,751.5
689,1288,127170,142830,1286.06368044921,1839.5,748.5
690,1289,127032,142968,1283.6447016919,1835.7,743.2
691,1290,126996,143004,1283.71988723731,1831.4,746.3
692,1291,126951,143049,1285.36950336265,1824.6,749
693,1292,127115,142885,1287.87556590351,1828.2,750.7
694,1293,126932,143068,1288.13755736869,1829.2,750.2
695,1294,127510,142490,1289.06245230221,1836.2,751.1
696,1295,127279,142721,1290.8310741688,1830.5,751.4
697,1296,126865,143135,1293.64726993079,1837.8,748.9
698,1297,127026,142974,1293.61398406878,1833.8,748.5
699,1298,127382,142618,1294.25124728157,1838.8,746.2
700,1299,127352,142648,1294.49923664122,1837,750.4
701,1300,127261,142739,1297.02686187142,1841.4,757
702,1301,126973,143027,1295.08357641091,1844.1,751
703,1302,127167,142833,1294.10219164118,1838.8,759.8
704,1303,127138,142862,1294.81313717899,1842.3,755.7
705,1304,127347,142653,1298.15487472413,1846.6,758.5
706,1305,127259,142741,1305.02390906715,1852.8,766.3
707,1306,126904,143096,1304.25340136054,1847.5,765.1
708,1307,127267,142733,1304.75896362209,1851.5,762.1
709,1308,127150,142850,1301.17853403141,1854.6,759.6
710,1309,127123,142877,1299.86332157324,1847.9,760.6
711,1310,127035,142965,1302.83865502411,1851,762.8
712,1311,126870,143130,1305.94491634492,1853.9,758
713,1312,127507,142493,1308.31621167033,1852.8,775.3
714,1313,127041,142959,1309.8441104056,1848.4,772.9
715,1314,126995,143005,1305.32291397572,1854.4,770.4
716,1315,127228,142772,1306.48455623615,1857.9,765.4
717,1316,127017,142983,1310.05532359081,1856.3,777.7
718,1317,127410,142590,1307.36197295147,1854.7,777.2
719,1318,127322,142678,1306.77560083595,1848,781.5
720,1319,127444,142556,1310.45858064516,1854.4,781.7
721,1320,127355,142645,1311.77672548002,1859.9,774
722,1321,127143,142857,1318.30371900826,1866.3,771.7
723,1322,127423,142577,1319.77490918526,1856.4,771.8
724,1323,127356,142644,1322.49987063389,1862.3,773.9
725,1324,127282,142718,1320.47612287042,1871.9,779.3
726,1325,127014,142986,1320.2513541398,1866.2,777.1
727,1326,127120,142880,1323.4389988206,1867.6,776
728,1327,127059,142941,1321.15039543628,1863.2,777.5
729,1328,127137,142863,1321.68540778079,1870.9,781.9
730,1329,127040,142960,1322.81382978723,1880.8,771.2
731,1330,127500,142500,1322.26235203294,1877.9,786.9
732,1331,127201,142799,1322.57733577597,1878.8,780.5
733,1332,127076,142924,1324.92465753425,1886.2,781.2
734,1333,127404,142596,1326.75544541542,1886.1,790.1
735,1334,127299,142701,1325.47938951213,1873.9,792.1
736,1335,127546,142454,1327.91880173433,1880.8,797.7
737,1336,126988,143012,1323.93606707717,1886.1,793.4
738,1337,127514,142486,1327.48484056456,1877.4,794
739,1338,127132,142868,1332.5067855758,1887.3,793.2
740,1339,127375,142625,1334.06045602606,1886.8,798.2
741,1340,127055,142945,1333.85298268121,1881.9,799.8
742,1341,127031,142969,1335.55629563213,1884.1,800.5
743,1342,126951,143049,1338.92892093742,1896.8,794.6
744,1343,126979,143021,1337.8927592955,1888.5,794
745,1344,127016,142984,1341.88597761685,1886.8,802.3
746,1345,127419,142581,1344.04089709763,1886.6,804.6
747,1346,127004,142996,1344.64604675598,1890.3,806.1
748,1347,126806,143194,1347.49601910828,1887.1,806
749,1348,127349,142651,1342.60237659963,1888.1,799.6
750,1349,127203,142797,1343.52800734619,1901.7,801.6
751,1350,126982,143018,1341.45504229018,1898.1,805.7
752,1351,127356,142644,1343.40248086566,1893.2,799.2
753,1352,126848,143152,1345.39149385814,1888.3,801.5
754,1353,127249,142751,1344.68606958592,1895.4,808.7
755,1354,127193,142807,1347.43785273658,1891.2,811.9
756,1355,126906,143094,1350.41102362205,1891.1,819.8
757,1356,127170,142830,1350.45759368836,1891,812
758,1357,127139,142861,1348.2632824829,1909.5,813.1
759,1358,127083,142917,1349.31455399061,1902.5,817.3
760,1359,127286,142714,1348.07316118936,1904.7,811.2
761,1360,127283,142717,1348.44815102146,1903.2,813.8
762,1361,127129,142871,1350.56783724245,1905.1,815.9
763,1362,127442,142558,1351.90409538621,1910.6,807.8
764,1363,127673,142327,1354.65514563107,1910.7,814.5
765,1364,127051,142949,1352.89299661546,1910,815.5
766,1365,127035,142965,1352.08159564823,1909.3,823.8
767,1366,127269,142731,1352.17981888745,1913.2,821.3
768,1367,127108,142892,1355.82642588021,1906.5,822.1
769,1368,126901,143099,1357.845504158,1908.4,820.3
770,1369,127089,142911,1359.10286374727,1907.5,821
771,1370,127417,142583,1361.35965709832,1918.4,820.8
772,1371,127057,142943,1361.2695473251,1913,822.4
773,1372,127132,142868,1364.85402120507,1916.2,832.3
774,1373,127310,142690,1369.66986196319,1913.6,823.9
775,1374,127257,142743,1368.21263103404,1914.7,831
776,1375,127138,142862,1372.16803545822,1915.8,835.8
777,1376,127355,142645,1371.51341350601,1920.2,831.4
778,1377,126945,143055,1371.07888874328,1922,829.2
779,1378,127490,142510,1374.23373745274,1923.2,834.1
780,1379,127158,142842,1372.69199421585,1926,833.2
781,1380,127273,142727,1378.17166426607,1921,839.3
782,1381,127371,142629,1377.89750294156,1928,830.5
783,1382,127210,142790,1376.43155391121,1927.3,835.1
784,1383,127423,142577,1375.21267624193,1926.7,830.4
785,1384,127293,142707,1381.34548969072,1931.4,828.8
786,1385,127379,142621,1381.10576551013,1933.6,840.6
787,1386,127328,142672,1380.78294171102,1935,844.6
788,1387,126851,143149,1383.84241628365,1932.3,845.8
789,1388,127017,142983,1386.09756735548,1940,844.9
790,1389,126880,143120,1388.74934793949,1927.3,851.2
791,1390,127048,142952,1388.09005481598,1927.3,844.5
792,1391,127307,142693,1390.67503577468,1922.6,855.1
793,1392,127148,142852,1387.03502098636,1923,850.5
794,1393,127186,142814,1389.31813498197,1936.6,845.4
795,1394,127182,142818,1390.76907001045,1942.4,849.2
796,1395,127282,142718,1393.07930672269,1936.3,841.2
797,1396,127301,142699,1395.12142950306,1937.5,845
798,1397,127114,142886,1397.13132623929,1934.6,850.6
799,1398,127344,142656,1400.19698152485,1947.8,853.3
800,1399,127123,142877,1399.9123731209,1933.2,852.7
801,1400,127367,142633,1398.34962599948,1934.5,852.1
802,1401,127156,142844,1399.19086922879,1943.7,862.1
803,1402,127437,142563,1401.49716129032,1949.1,862.1
804,1403,127041,142959,1400.49663386846,1946.3,859.2
805,1404,127146,142854,1400.88150738151,1951.9,861.2
806,1405,127245,142755,1402.37154768108,1948.7,862.8
807,1406,127003,142997,1401.73814139847,1951.4,856.3
808,1407,127431,142569,1401.38894695584,1950.5,856.8
809,1408,127240,142760,1398.70872009413,1955.7,862.9
810,1409,127081,142919,1403.04675834971,1955.5,864.6
811,1410,127222,142778,1405.44165474177,1954.4,868.8
812,1411,127233,142767,1403.2799164818,1954.1,873.6
813,1412,127086,142914,1404.37572102779,1965.9,868.4
814,1413,127201,142799,1404.70533037925,1962.4,866.2
815,1414,127298,142702,1409.64102564103,1960.2,867.8
816,1415,127113,142887,1411.67545931759,1956.6,865.6
817,1416,127130,142870,1410.26018396846,1959.2,870
818,1417,127282,142718,1409.01485535575,1961.3,871.2
819,1418,127281,142719,1415.86775884666,1963.7,870.6
820,1419,127319,142681,1418.67052700065,1972.1,869.7
821,1420,126936,143064,1422.76842513576,1975.1,876.4
822,1421,127078,142922,1417.50304285899,1973.7,881.3
823,1422,126839,143161,1417.0519912921,1968.3,874.7
824,1423,127410,142590,1417.09416220452,1968.7,883.5
825,1424,127167,142833,1418.97099767981,1963.4,881.5
826,1425,127098,142902,1419.06995991207,1965.9,880.5
827,1426,127180,142820,1418.56035825545,1963.6,874.3
828,1427,127366,142634,1420.98310371718,1967.9,886.6
829,1428,127052,142948,1423.26286670098,1963.7,883.4
830,1429,127012,142988,1427.17073489101,1979.2,885.7
831,1430,127166,142834,1431.64845667054,1976.4,888.3
832,1431,126926,143074,1429.19663065844,1973.2,875.8
833,1432,127101,142899,1428.47656952112,1980.7,888.5
834,1433,127512,142488,1430.19984557972,1984.7,894.6
835,1434,126993,143007,1432.34082977898,1978.8,893.2
836,1435,127363,142637,1430.59101471727,1980.1,891
837,1436,127195,142805,1433.17201774993,1987.2,892.7
838,1437,127303,142697,1433.72868723849,1985.8,897.3
839,1438,127203,142797,1433.9119197634,1980.5,892.8
840,1439,126972,143028,1436.86975490825,1975.7,897
841,1440,127235,142765,1437.45801331285,1982.5,903.1
842,1441,126977,143023,1439.06757457847,1987.5,900.9
843,1442,127108,142892,1438.21392779134,1988,897.5
844,1443,126925,143075,1435.53851066547,1992.3,888.7
845,1444,127141,142859,1438.56437164065,1986,901.2
846,1445,127392,142608,1439.34712673499,1988.1,895.2
847,1446,126789,143211,1444.39249545573,1993.4,892.1
848,1447,127248,142752,1441.41016686069,1996.7,903.1
849,1448,127367,142633,1444.90487804878,1990.2,902.4
850,1449,127214,142786,1446.9107830552,1993.8,900.8
851,1450,127073,142927,1448.92169762642,1995.7,900.9
852,1451,127103,142897,1448.05782792666,1995.2,907.6
853,1452,127226,142774,1449.58920844999,1997.7,906.3
854,1453,127083,142917,1450.14933471128,1994.6,904.1
855,1454,127028,142972,1451.58687308086,2001.5,905
856,1455,127356,142644,1452.00784465021,1996.9,911.7
857,1456,127095,142905,1454.86010631402,1997.4,915.8
858,1457,127319,142681,1454.47744020685,2003.3,914.7
859,1458,127530,142470,1453.18173455979,2004.1,913.5
860,1459,127241,142759,1455.62600447899,2004,908.3
861,1460,127182,142818,1456.17447474879,2003.6,915.7
862,1461,127110,142890,1457.74350945858,1997.5,911.4
863,1462,127176,142824,1459.00892739924,1997.3,914.3
864,1463,127530,142470,1460.61441065135,2006.9,916.4
865,1464,127099,142901,1460.6650961916,2004,916.7
866,1465,127012,142988,1462.92086426299,2007.3,919.4
867,1466,127128,142872,1462.3448775349,2015,918.1
868,1467,126904,143096,1461.39748843358,2018.6,929.2
869,1468,127090,142910,1465.1208602718,2006.2,933.5
870,1469,127052,142948,1461.34588859416,2008.9,931.2
871,1470,127423,142577,1464.67615106053,2014.5,927
872,1471,127082,142918,1468.17002469778,2015.3,928.5
873,1472,127110,142890,1469.08881881487,2015.4,927.6
874,1473,127268,142732,1471.97796721311,2009,933.6
875,1474,127134,142866,1470.24606299213,2009.2,935.3
876,1475,126947,143053,1474.10282708744,2014.9,929.9
877,1476,127056,142944,1475.72286129843,2023.2,935.2
878,1477,126984,143016,1475.35009261709,2029.8,930.9
879,1478,127415,142585,1477.25199008221,2024.1,937.5
880,1479,127208,142792,1475.4562218095,2022.9,937.1
881,1480,126837,143163,1475.44817595153,2028.2,937.5
882,1481,126924,143076,1477.30155151837,2025,941.5
883,1482,127072,142928,1475.35712401055,2025,933.2
884,1483,127191,142809,1475.31754910889,2021.4,943.7
885,1484,126624,143376,1481.17846434624,2016.3,946.6
886,1485,127000,143000,1481.05776220145,2020.4,948.9
887,1486,127259,142741,1480.33094462541,2034.5,950.2
888,1487,127238,142762,1481.71974025974,2028.8,954.8
889,1488,127184,142816,1482.82569990969,2033.4,947
890,1489,127217,142783,1484.36601138127,2027.1,943.8
891,1490,126854,143146,1487.20762052877,2029.2,946.9
892,1491,126959,143041,1486.66857142857,2040.2,940.1
893,1492,127454,142546,1489.26679586563,2045.4,946.4
894,1493,127279,142721,1490.41306312121,2039.4,943.1
895,1494,126998,143002,1491.14586291468,2047.3,942.2
896,1495,127193,142807,1494.47094682231,2049.5,948.8
897,1496,127059,142941,1495.14460656592,2035.5,950.8
898,1497,127301,142699,1493.24683130798,2039.3,947.6
899,1498,127439,142561,1493.2179270982,2043.6,959.8
900,1499,127439,142561,1493.83081924577,2044,949.2
901,1500,127070,142930,1499.22187782513,2042.3,952.9
902,1501,127247,142753,1499.18107206976,2039.9,952.6
903,1502,127200,142800,1499.10909558729,2044.6,950.3
904,1503,127456,142544,1503.99260124611,2054.7,955.3
905,1504,127185,142815,1501.36309600724,2038.4,958.8
906,1505,127220,142780,1502.64780525702,2044.8,965.2
907,1506,127371,142629,1504.43467659138,2054.7,962
908,1507,127001,142999,1499.28171355499,2060.2,958
909,1508,127270,142730,1503.91420461876,2052.9,966.7
910,1509,127039,142961,1502.86880165289,2056.5,975.3
911,1510,127147,142853,1507.00553695596,2040.7,972.9
912,1511,127292,142708,1507.21004681766,2049,970.7
913,1512,127373,142627,1508.82221655401,2051,966.9
914,1513,127243,142757,1505.15356679637,2056.1,966.9
915,1514,127303,142697,1508.97978266363,2061,971.1
916,1515,127276,142724,1509.72325341583,2063.2,967.3
917,1516,127078,142922,1510.44747979992,2060.4,972.6
918,1517,126930,143070,1509.95928951121,2060.4,969.1
919,1518,127394,142606,1511.84529958678,2063.2,962.9
920,1519,127124,142876,1514.53618677043,2056.7,974.7
921,1520,126928,143072,1514.81679885581,2063.8,978.8
922,1521,127194,142806,1517.1557815148,2065.2,976.2
923,1522,127396,142604,1516.70636363636,2066,976.1
924,1523,126977,143023,1518.95517554087,2066.7,978.1
925,1524,127229,142771,1520.61971462233,2074.1,982.7
926,1525,126912,143088,1525.52491476528,2067.2,981.6
927,1526,127266,142734,1522.33692967633,2069.1,979
928,1527,127391,142609,1524.2444012945,2068.7,983.2
929,1528,127154,142846,1525.69878427315,2071.4,980.2
930,1529,127077,142923,1527.70189315353,2069,989.2
931,1530,127188,142812,1528.3675146771,2067.8,991.4
932,1531,127008,142992,1530.35157651884,2076.6,982.5
933,1532,127272,142728,1526.80240146176,2078.6,984.3
934,1533,127345,142655,1528.35176848875,2072.6,989.1
935,1534,127405,142595,1530.47260451831,2077,995.7
936,1535,127259,142741,1527.716359007,2080.3,989.7
937,1536,127663,142337,1532.54809529876,2080.2,995.1
938,1537,127371,142629,1530.88678035646,2077.1,989.2
939,1538,127124,142876,1530.88290010194,2082,993.2
940,1539,127345,142655,1533.63376856119,2080.2,989.7
941,1540,127192,142808,1534.1883645766,2085.6,992.3
942,1541,127318,142682,1534.09873869283,2090,995.1
943,1542,127505,142495,1535.68537590113,2094.5,987.6
944,1543,127539,142461,1534.68518047789,2087.9,996.8
945,1544,127574,142426,1539.87498393935,2087,997.2
946,1545,127220,142780,1538.96222335284,2089.8,989.3
947,1546,127314,142686,1538.1638736088,2094.7,1001.6
948,1547,127662,142338,1541.13378743092,2090.5,1007
949,1548,127208,142792,1542.3931711046,2085.4,1004.4
950,1549,127366,142634,1539.43910339466,2085.3,1006.6
951,1550,126925,143075,1541.46783550342,2103,1006.5
952,1551,126945,143055,1544.15788794216,2098,1009.7
953,1552,127006,142994,1546.45149205529,2088.9,1014.6
954,1553,127020,142980,1547.46711723421,2101.6,1013.2
955,1554,127075,142925,1547.7709239826,2106.1,1011.8
956,1555,127447,142553,1548.0107373868,2101.1,1010.7
957,1556,127175,142825,1550.40865006553,2102.6,1014.4
958,1557,127222,142778,1548.84071141114,2105.6,1003.9
959,1558,127290,142710,1547.55319148936,2096.4,1002.9
960,1559,127096,142904,1549.93846546662,2100.1,1009.4
961,1560,127456,142544,1550.8575610998,2100.4,1012.5
962,1561,127514,142486,1555.1004372428,2094.4,1015.4
963,1562,127369,142631,1556.58059488245,2102.2,1019.7
964,1563,126895,143105,1557.81732140542,2107.8,1023.5
965,1564,127145,142855,1562.2619452808,2101,1025.1
966,1565,127266,142734,1562.56187116164,2109.1,1019.5
967,1566,127163,142837,1561.43765635286,2103.5,1024.6
968,1567,127289,142711,1562.78174447496,2119.5,1031.4
969,1568,127091,142909,1558.76282722513,2112.3,1028
970,1569,127116,142884,1559.6105894627,2112.7,1029.4
971,1570,126911,143089,1563.52777418102,2111.7,1032.7
972,1571,127378,142622,1564.2692848919,2110.5,1037.2
973,1572,127090,142910,1568.38562675517,2109.9,1027.2
974,1573,127437,142563,1569.39977002683,2119.6,1029
975,1574,127223,142777,1570.04806322062,2117.3,1029.9
976,1575,127076,142924,1570.84739793922,2114.9,1029.6
977,1576,127051,142949,1575.33056887391,2128.4,1034.7
978,1577,127309,142691,1571.82100269265,2116.1,1039.3
979,1578,127168,142832,1574.27032598892,2119.6,1033.9
980,1579,127086,142914,1575.60931485758,2119.4,1033.2
981,1580,127243,142757,1576.23561961138,2116.3,1028
982,1581,127148,142852,1579.43447293447,2121.9,1038.6
983,1582,127116,142884,1577.64986178755,2127.5,1033.6
984,1583,127081,142919,1579.24678562057,2127.8,1037.5
985,1584,127143,142857,1574.69676567657,2132.2,1042.3
986,1585,126919,143081,1576.70285044904,2128.5,1041.4
987,1586,127101,142899,1583.56680639245,2128,1046.9
988,1587,127189,142811,1584.35069489544,2129.1,1045
989,1588,127270,142730,1583.20317952695,2128.8,1046.5
990,1589,126970,143030,1584.23092836824,2121.2,1051.1
991,1590,126902,143098,1582.38949113633,2125.5,1049.2
992,1591,127347,142653,1585.45246953175,2133.3,1054.4
993,1592,127172,142828,1582.86352672337,2140.2,1046.8
994,1593,127088,142912,1587.58062443788,2139.9,1043.7
995,1594,127123,142877,1589.20526383692,2144.9,1049.6
996,1595,127161,142839,1589.81839438815,2142.5,1053.7
997,1596,127307,142693,1590.4143452226,2141,1052.6
998,1597,127047,142953,1592.07260683206,2138.9,1043.3
999,1598,126858,143142,1593.11514994158,2136.6,1047.9
1000,1599,127273,142727,1595.46055022061,2134,1048.9
1001,1600,127019,142981,1598.89367778787,2142.4,1061
1002,1601,127136,142864,1600.94075735585,2135.9,1055
1003,1602,127109,142891,1603.5525343189,2147.1,1068.8
1004,1603,127135,142865,1603.03172285638,2145.2,1060
1005,1604,126903,143097,1601.45184025059,2144.6,1062.1
1006,1605,127455,142545,1602.33463592549,2144.9,1062
1007,1606,127228,142772,1605.82889932186,2158.3,1056.2
1008,1607,127253,142747,1608.16584351443,2159.1,1056.5
1009,1608,126951,143049,1606.05685265796,2144.4,1060.9
1010,1609,127284,142716,1609.60743050143,2154.5,1052.1
1011,1610,127121,142879,1611.16180852442,2156.2,1056.5
1012,1611,127095,142905,1611.15304414983,2149.3,1060.8
1013,1612,127383,142617,1610.10498381877,2156.3,1060
1014,1613,127132,142868,1613.02893518519,2155.2,1069
1015,1614,127369,142631,1610.70318570319,2160.4,1058.1
1016,1615,126899,143101,1613.70349140177,2159.2,1066.2
1017,1616,127008,142992,1613.97769181173,2154.1,1070.7
1018,1617,127208,142792,1617.55978684689,2164.8,1078.6
1019,1618,127491,142509,1615.13070866142,2163.6,1072.4
1020,1619,127209,142791,1615.23385826772,2155.6,1069.7
1021,1620,127203,142797,1614.6021753039,2166.6,1068.6
1022,1621,127165,142835,1616.85952227243,2171,1081.2
1023,1622,127443,142557,1622.44863542739,2169.1,1083.3
1024,1623,127078,142922,1623.73126516022,2174.4,1085.6
1025,1624,127131,142869,1620.44697454266,2165.2,1087.4
1026,1625,127133,142867,1620.51494049126,2167.1,1085.3
1027,1626,127116,142884,1621.79814862432,2174.5,1083
1028,1627,127204,142796,1625.62178343949,2176.4,1091.2
